food_code,food_name_en,food_name_bn,food_group,meal_slots,role,pairs_with_groups,compatibility_score,notes
N005,Poultry chicken liver,মুরগির কলিজা,Poultry,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.92,Chicken curry is very popular with rice. Suitable for lunch and dinner. Occasionally used in breakfast egg dishes.
N006,Poultry chicken gizzard,মুরগির গিলা,Poultry,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.92,Chicken curry is very popular with rice. Suitable for lunch and dinner. Occasionally used in breakfast egg dishes.
N007,Country hen leg,দেশি মুরগির পা,Poultry,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.92,Chicken curry is very popular with rice. Suitable for lunch and dinner. Occasionally used in breakfast egg dishes.
N008,Country hen thigh,দেশি মুরগির রান,Poultry,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.92,Chicken curry is very popular with rice. Suitable for lunch and dinner. Occasionally used in breakfast egg dishes.
N009,Country hen breast,দেশি মুরগির বুক,Poultry,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.92,Chicken curry is very popular with rice. Suitable for lunch and dinner. Occasionally used in breakfast egg dishes.
N010,Country hen wing,দেশি মুরগির ডানা বা পাখা,Poultry,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.92,Chicken curry is very popular with rice. Suitable for lunch and dinner. Occasionally used in breakfast egg dishes.
N011,Duck meat,হাঁসের মাংস,Poultry,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.92,Chicken curry is very popular with rice. Suitable for lunch and dinner. Occasionally used in breakfast egg dishes.
N012,Emu meat,এমু পাখির মাংস,Poultry,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.92,Chicken curry is very popular with rice. Suitable for lunch and dinner. Occasionally used in breakfast egg dishes.
N013,Guinea fowl meat,তিতির মুরগির মাংস,Poultry,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.92,Chicken curry is very popular with rice. Suitable for lunch and dinner. Occasionally used in breakfast egg dishes.
N014,Pigeon meat,কবুতরের মাংস,Poultry,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.92,Chicken curry is very popular with rice. Suitable for lunch and dinner. Occasionally used in breakfast egg dishes.
N015,Quail meat,কোয়েল পাখির মাংস,Poultry,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.92,Chicken curry is very popular with rice. Suitable for lunch and dinner. Occasionally used in breakfast egg dishes.
N016,Turkey leg,টার্কির পা,Poultry,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.92,Chicken curry is very popular with rice. Suitable for lunch and dinner. Occasionally used in breakfast egg dishes.
N017,Turkey thigh,টার্কির রান,Poultry,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.92,Chicken curry is very popular with rice. Suitable for lunch and dinner. Occasionally used in breakfast egg dishes.
N018,Turkey breast,টার্কির বুক,Poultry,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.92,Chicken curry is very popular with rice. Suitable for lunch and dinner. Occasionally used in breakfast egg dishes.
N019,Turkey wing,টার্কির ডানা,Poultry,"lunch,dinner",main,Cereals and Millets|Grain Legumes|Other Vegetables|Roots and Tubers|Spices and Condiments|Edible Oils and Fats,0.92,Chicken curry is very popular with rice. Suitable for lunch and dinner. Occasionally used in breakfast egg dishes.
05_0005,"Potato, Diamond, raw",ডায়মন্ড আলু,Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
05_0011,"Colocasia/Taro, boiled (without salt)",কচুর মুখি (রান্না করা),Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
05_0012,"Potato, Diamond, boiled (without salt)",গোল আলু (রান্না করা),Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
05_0015,"Sweet potato, skin purple, flesh pale-yellow, boiled (without salt)",লাল খোসার মিষ্টি আলু (সিদ্ধ),Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
05_0016,"Sweet potato, Komola Sundori, orange flesh, boiled (without salt)",মিষ্টি আলু রান্না করা),Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
05_0017,"Colocasia/Taro/Tannia, cormel, boiled (without salt)",দুধ কচু (রান্না করা),Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
05_0018,"Elephant foot, corm, boiled (without salt)",ওল কচু (রান্না করা),Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
05_0019,"Giant taro, corm, boiled (without salt)",মানকচু (রান্না করা),Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
05_0020,"Yam, tuber, boiled (without salt)",বন আলু রান্না করা),Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
05_0021,Potato Mash,আলু সিদ্ধ (লবণ ছাড়া),Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
F001,Beetroot,বিটরুট,Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
F002,Carrot orange,কমলা গাজর,Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
F003,Carrot red,লাল গাজর,Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
F004,Colocasia,কচু,Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
F005,Lotus root,লোটাস মূল,Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
F006,Potato brown skin big,গোল আলু,Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
F007,Potato brown skin small,ছোট আলু,Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
F008,Potato red skin,লাল কুপরী আলু,Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
F009,Radish elongate red skin,লাল মূলা,Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
F010,Radish elongate white skin,লম্বা মুলো,Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
F012,Radish round white skin,মুলো,Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
F013,Sweet potato brown skin,বাদামী মিষ্টি আলু,Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
F014,Sweet potato pink skin,লাল মিষ্টি আলু,Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
F015,Tapioca,সাগু দানা,Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
F016,Water Chestnut,পানি ফল,Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
F017,Yam elephant,ওল কচু,Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
F018,Yam ordinary,মেটে আলু,Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
F019,Yam wild,বন আলু,Roots and Tubers,"lunch,dinner",side,Cereals and Millets|Grain Legumes|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Spices and Condiments|Edible Oils and Fats,0.85,"Potato, taro, sweet potato used as curry base or side. Pairs well with fish curries and dal."
07_0009,Fennel seeds,মিষ্টি জিরা বা মৌরী,Spices and Condiments,"breakfast,lunch,dinner,snack",condiment,Cereals and Millets|Grain Legumes|Animal Meat|Poultry|Marine Fish|Fresh Water Fish and Shellfish|Green Leafy Vegetables|Other Vegetables|Roots and Tubers|Egg and Egg Products,0.6,Spices are universal flavor agents. Used in all savory dishes across every meal slot.
